Exchange Date,Close,Net,%Chg,Open,Low,High,log_return
08-Oct-2024,"5,751.1329",+55.1895,+0.9689%,"5,751.1329","5,751.1329","5,751.1329",0.009642624
07-Oct-2024,"5,695.9434",-55.1248,-0.9585%,"5,695.9434","5,695.9434","5,695.9434",-0.009631374
04-Oct-2024,"5,751.0682",+51.1264,+0.8970%,"5,751.0682","5,751.0682","5,751.0682",0.008929647
03-Oct-2024,"5,699.9418",-9.5976,-0.1681%,"5,699.9418","5,699.9418","5,699.9418",-0.001682391
02-Oct-2024,"5,709.5394",+0.7879,+0.0138%,"5,709.5394","5,709.5394","5,709.5394",0.000138007
01-Oct-2024,"5,708.7515",-53.7334,-0.9325%,"5,708.7515","5,708.7515","5,708.7515",-0.00936844
30-Sep-2024,"5,762.4849",+24.3131,+0.4237%,"5,762.4849","5,762.4849","5,762.4849",0.00422813
27-Sep-2024,"5,738.1718",-7.1943,-0.1252%,"5,738.1718","5,738.1718","5,738.1718",-0.001252976
26-Sep-2024,"5,745.3661",+23.1055,+0.4038%,"5,745.3661","5,745.3661","5,745.3661",0.004029697
25-Sep-2024,"5,722.2606",-10.6667,-0.1861%,"5,722.2606","5,722.2606","5,722.2606",-0.001862336
24-Sep-2024,"5,732.9273",+14.3608,+0.2511%,"5,732.9273","5,732.9273","5,732.9273",0.002508111
23-Sep-2024,"5,718.5665",+16.0189,+0.2809%,"5,718.5665","5,718.5665","5,718.5665",0.00280514
20-Sep-2024,"5,702.5476",-11.0935,-0.1942%,"5,702.5476","5,702.5476","5,702.5476",-0.001943469
19-Sep-2024,"5,713.6411",+95.3821,+1.6977%,"5,713.6411","5,713.6411","5,713.6411",0.016834662
18-Sep-2024,"5,618.2590",-16.3214,-0.2897%,"5,618.2590","5,618.2590","5,618.2590",-0.002900852
17-Sep-2024,"5,634.5804",+1.4926,+0.0265%,"5,634.5804","5,634.5804","5,634.5804",0.000264935
16-Sep-2024,"5,633.0878",+7.0692,+0.1257%,"5,633.0878","5,633.0878","5,633.0878",0.00125573
13-Sep-2024,"5,626.0186",+30.2551,+0.5407%,"5,626.0186","5,626.0186","5,626.0186",0.005392223
12-Sep-2024,"5,595.7635",+41.6311,+0.7496%,"5,595.7635","5,595.7635","5,595.7635",0.007467566
11-Sep-2024,"5,554.1324",+58.6130,+1.0666%,"5,554.1324","5,554.1324","5,554.1324",0.010609122
10-Sep-2024,"5,495.5194",+24.4680,+0.4472%,"5,495.5194","5,495.5194","5,495.5194",0.004462296
09-Sep-2024,"5,471.0514",+62.6293,+1.1580%,"5,471.0514","5,471.0514","5,471.0514",0.011513423
06-Sep-2024,"5,408.4221",-94.9865,-1.7260%,"5,408.4221","5,408.4221","5,408.4221",-0.017410259
05-Sep-2024,"5,503.4086",-16.6592,-0.3018%,"5,503.4086","5,503.4086","5,503.4086",-0.003022497
04-Sep-2024,"5,520.0678",-8.8656,-0.1603%,"5,520.0678","5,520.0678","5,520.0678",-0.001604779
03-Sep-2024,"5,528.9334",-119.4638,-2.1150%,"5,528.9334","5,528.9334","5,528.9334",-0.021376902
30-Aug-2024,"5,648.3972",+56.4335,+1.0092%,"5,648.3972","5,648.3972","5,648.3972",0.01004131
29-Aug-2024,"5,591.9637",-0.2135,-0.0038%,"5,591.9637","5,591.9637","5,591.9637",-3.81791E-05
28-Aug-2024,"5,592.1772",-33.6248,-0.5977%,"5,592.1772","5,592.1772","5,592.1772",-0.005994823
27-Aug-2024,"5,625.8020",+8.9661,+0.1596%,"5,625.8020","5,625.8020","5,625.8020",0.001595017
26-Aug-2024,"5,616.8359",-17.7699,-0.3154%,"5,616.8359","5,616.8359","5,616.8359",-0.003158691
23-Aug-2024,"5,634.6058",+63.9612,+1.1482%,"5,634.6058","5,634.6058","5,634.6058",0.011416415
22-Aug-2024,"5,570.6446",-50.2081,-0.8932%,"5,570.6446","5,570.6446","5,570.6446",-0.008972604
21-Aug-2024,"5,620.8527",+23.7279,+0.4239%,"5,620.8527","5,620.8527","5,620.8527",0.004230341
20-Aug-2024,"5,597.1248",-11.1225,-0.1983%,"5,597.1248","5,597.1248","5,597.1248",-0.001985209
19-Aug-2024,"5,608.2473",+53.9962,+0.9722%,"5,608.2473","5,608.2473","5,608.2473",0.009674648
16-Aug-2024,"5,554.2511",+11.0329,+0.1990%,"5,554.2511","5,554.2511","5,554.2511",0.001988364
15-Aug-2024,"5,543.2182",+88.0062,+1.6132%,"5,543.2182","5,543.2182","5,543.2182",0.016003753
14-Aug-2024,"5,455.2120",+20.7792,+0.3824%,"5,455.2120","5,455.2120","5,455.2120",0.003816327
13-Aug-2024,"5,434.4328",+90.0476,+1.6849%,"5,434.4328","5,434.4328","5,434.4328",0.01670864
12-Aug-2024,"5,344.3852",+0.2208,+0.0041%,"5,344.3852","5,344.3852","5,344.3852",4.13152E-05
09-Aug-2024,"5,344.1644",+24.8563,+0.4673%,"5,344.1644","5,344.1644","5,344.1644",0.004661961
08-Aug-2024,"5,319.3081",+119.8081,+2.3042%,"5,319.3081","5,319.3081","5,319.3081",0.022780771
07-Aug-2024,"5,199.5000",-40.5261,-0.7734%,"5,199.5000","5,199.5000","5,199.5000",-0.007764012
06-Aug-2024,"5,240.0261",+53.6957,+1.0353%,"5,240.0261","5,240.0261","5,240.0261",0.010300084
05-Aug-2024,"5,186.3304",-160.2329,-2.9969%,"5,186.3304","5,186.3304","5,186.3304",-0.030427586
02-Aug-2024,"5,346.5633",-100.1210,-1.8382%,"5,346.5633","5,346.5633","5,346.5633",-0.018553058
01-Aug-2024,"5,446.6843",-75.6175,-1.3693%,"5,446.6843","5,446.6843","5,446.6843",-0.013787728
31-Jul-2024,"5,522.3018",+85.8577,+1.5793%,"5,522.3018","5,522.3018","5,522.3018",0.015669577
30-Jul-2024,"5,436.4441",-27.0944,-0.4959%,"5,436.4441","5,436.4441","5,436.4441",-0.004971468
29-Jul-2024,"5,463.5385",+4.4411,+0.0814%,"5,463.5385","5,463.5385","5,463.5385",0.000813192
26-Jul-2024,"5,459.0974",+59.8749,+1.1090%,"5,459.0974","5,459.0974","5,459.0974",0.011028503
25-Jul-2024,"5,399.2225",-27.9052,-0.5142%,"5,399.2225","5,399.2225","5,399.2225",-0.005155064
24-Jul-2024,"5,427.1277",-128.6160,-2.3150%,"5,427.1277","5,427.1277","5,427.1277",-0.023422268
23-Jul-2024,"5,555.7437",-8.6692,-0.1558%,"5,555.7437","5,555.7437","5,555.7437",-0.001559187
22-Jul-2024,"5,564.4129",+59.4098,+1.0792%,"5,564.4129","5,564.4129","5,564.4129",0.010734147
19-Jul-2024,"5,505.0031",-39.5901,-0.7140%,"5,505.0031","5,505.0031","5,505.0031",-0.007165921
18-Jul-2024,"5,544.5932",-43.6785,-0.7816%,"5,544.5932","5,544.5932","5,544.5932",-0.007846808
17-Jul-2024,"5,588.2717",-78.9260,-1.3927%,"5,588.2717","5,588.2717","5,588.2717",-0.014024701
16-Jul-2024,"5,667.1977",+35.9817,+0.6390%,"5,667.1977","5,667.1977","5,667.1977",0.006369358
15-Jul-2024,"5,631.2160",+15.8672,+0.2826%,"5,631.2160","5,631.2160","5,631.2160",0.002821699
12-Jul-2024,"5,615.3488",+30.8045,+0.5516%,"5,615.3488","5,615.3488","5,615.3488",0.00550087
11-Jul-2024,"5,584.5443",-49.3679,-0.8763%,"5,584.5443","5,584.5443","5,584.5443",-0.00880125
10-Jul-2024,"5,633.9122",+56.9277,+1.0208%,"5,633.9122","5,633.9122","5,633.9122",0.010155867
09-Jul-2024,"5,576.9845",+4.1343,+0.0742%,"5,576.9845","5,576.9845","5,576.9845",0.00074159
08-Jul-2024,"5,572.8502",+5.6598,+0.1017%,"5,572.8502","5,572.8502","5,572.8502",0.001016118
05-Jul-2024,"5,567.1904",+30.1713,+0.5449%,"5,567.1904","5,567.1904","5,567.1904",0.005434223
03-Jul-2024,"5,537.0191",+28.0080,+0.5084%,"5,537.0191","5,537.0191","5,537.0191",0.005071154
02-Jul-2024,"5,509.0111",+33.9227,+0.6196%,"5,509.0111","5,509.0111","5,509.0111",0.006176712
01-Jul-2024,"5,475.0884",+14.6058,+0.2675%,"5,475.0884","5,475.0884","5,475.0884",0.002671248
28-Jun-2024,"5,460.4826",-22.3892,-0.4083%,"5,460.4826","5,460.4826","5,460.4826",-0.004091841
27-Jun-2024,"5,482.8718",+4.9682,+0.0907%,"5,482.8718","5,482.8718","5,482.8718",0.000906542
26-Jun-2024,"5,477.9036",+8.6062,+0.1574%,"5,477.9036","5,477.9036","5,477.9036",0.001572311
25-Jun-2024,"5,469.2974",+21.4247,+0.3933%,"5,469.2974","5,469.2974","5,469.2974",0.00392496
24-Jun-2024,"5,447.8727",-16.7486,-0.3065%,"5,447.8727","5,447.8727","5,447.8727",-0.003069622
21-Jun-2024,"5,464.6213",-8.5475,-0.1562%,"5,464.6213","5,464.6213","5,464.6213",-0.00156293
20-Jun-2024,"5,473.1688",-13.8577,-0.2526%,"5,473.1688","5,473.1688","5,473.1688",-0.002528734
18-Jun-2024,"5,487.0265",+13.7934,+0.2520%,"5,487.0265","5,487.0265","5,487.0265",0.002516986
17-Jun-2024,"5,473.2331",+41.6314,+0.7665%,"5,473.2331","5,473.2331","5,473.2331",0.007635439
14-Jun-2024,"5,431.6017",-2.1415,-0.0394%,"5,431.6017","5,431.6017","5,431.6017",-0.000394189
13-Jun-2024,"5,433.7432",+12.7174,+0.2346%,"5,433.7432","5,433.7432","5,433.7432",0.002343192
12-Jun-2024,"5,421.0258",+45.7096,+0.8504%,"5,421.0258","5,421.0258","5,421.0258",0.008467659
11-Jun-2024,"5,375.3162",+14.5277,+0.2710%,"5,375.3162","5,375.3162","5,375.3162",0.002706328
10-Jun-2024,"5,360.7885",+13.8004,+0.2581%,"5,360.7885","5,360.7885","5,360.7885",0.002577642
07-Jun-2024,"5,346.9881",-5.9741,-0.1116%,"5,346.9881","5,346.9881","5,346.9881",-0.00111666
06-Jun-2024,"5,352.9622",-1.0664,-0.0199%,"5,352.9622","5,352.9622","5,352.9622",-0.000199197
05-Jun-2024,"5,354.0286",+62.6932,+1.1848%,"5,354.0286","5,354.0286","5,354.0286",0.011778634
04-Jun-2024,"5,291.3354",+7.9385,+0.1503%,"5,291.3354","5,291.3354","5,291.3354",0.001501409
03-Jun-2024,"5,283.3969",+5.8896,+0.1116%,"5,283.3969","5,283.3969","5,283.3969",0.001115359
31-May-2024,"5,277.5073",+42.0300,+0.8028%,"5,277.5073","5,277.5073","5,277.5073",0.007995869
30-May-2024,"5,235.4773",-31.4721,-0.5975%,"5,235.4773","5,235.4773","5,235.4773",-0.005993319
29-May-2024,"5,266.9494",-39.0951,-0.7368%,"5,266.9494","5,266.9494","5,266.9494",-0.007395309
28-May-2024,"5,306.0445",+1.3269,+0.0250%,"5,306.0445","5,306.0445","5,306.0445",0.000250105
24-May-2024,"5,304.7176",+36.8795,+0.7001%,"5,304.7176","5,304.7176","5,304.7176",0.006976487
23-May-2024,"5,267.8381",-39.1671,-0.7380%,"5,267.8381","5,267.8381","5,267.8381",-0.007407633
22-May-2024,"5,307.0052",-14.4068,-0.2707%,"5,307.0052","5,307.0052","5,307.0052",-0.002710998
21-May-2024,"5,321.4120",+13.2797,+0.2502%,"5,321.4120","5,321.4120","5,321.4120",0.002498641
20-May-2024,"5,308.1323",+4.8626,+0.0917%,"5,308.1323","5,308.1323","5,308.1323",0.000916486
17-May-2024,"5,303.2697",+6.1712,+0.1165%,"5,303.2697","5,303.2697","5,303.2697",0.001164337
16-May-2024,"5,297.0985",-11.0511,-0.2082%,"5,297.0985","5,297.0985","5,297.0985",-0.002084082
15-May-2024,"5,308.1496",+61.4691,+1.1716%,"5,308.1496","5,308.1496","5,308.1496",0.011647709
14-May-2024,"5,246.6805",+25.2649,+0.4839%,"5,246.6805","5,246.6805","5,246.6805",0.004827038
13-May-2024,"5,221.4156",-1.2598,-0.0241%,"5,221.4156","5,221.4156","5,221.4156",-0.000241246
10-May-2024,"5,222.6754",+8.5940,+0.1648%,"5,222.6754","5,222.6754","5,222.6754",0.001646872
09-May-2024,"5,214.0814",+26.4107,+0.5091%,"5,214.0814","5,214.0814","5,214.0814",0.005078136
08-May-2024,"5,187.6707",-0.0272,-0.0005%,"5,187.6707","5,187.6707","5,187.6707",-5.24319E-06
07-May-2024,"5,187.6979",+6.9572,+0.1343%,"5,187.6979","5,187.6979","5,187.6979",0.001341996
06-May-2024,"5,180.7407",+52.9541,+1.0327%,"5,180.7407","5,180.7407","5,180.7407",0.010273934
03-May-2024,"5,127.7866",+63.5913,+1.2557%,"5,127.7866","5,127.7866","5,127.7866",0.012478854
02-May-2024,"5,064.1953",+45.8103,+0.9128%,"5,064.1953","5,064.1953","5,064.1953",0.009087082
01-May-2024,"5,018.3850",-17.3067,-0.3437%,"5,018.3850","5,018.3850","5,018.3850",-0.003442726
30-Apr-2024,"5,035.6917",-80.4759,-1.5730%,"5,035.6917","5,035.6917","5,035.6917",-0.015854748
29-Apr-2024,"5,116.1676",+16.2051,+0.3177%,"5,116.1676","5,116.1676","5,116.1676",0.003172456
26-Apr-2024,"5,099.9625",+51.5468,+1.0210%,"5,099.9625","5,099.9625","5,099.9625",0.010158715
25-Apr-2024,"5,048.4157",-23.2128,-0.4577%,"5,048.4157","5,048.4157","5,048.4157",-0.004587498
24-Apr-2024,"5,071.6285",+1.0773,+0.0212%,"5,071.6285","5,071.6285","5,071.6285",0.00021244
23-Apr-2024,"5,070.5512",+59.9466,+1.1964%,"5,070.5512","5,070.5512","5,070.5512",0.011892943
22-Apr-2024,"5,010.6046",+43.3697,+0.8731%,"5,010.6046","5,010.6046","5,010.6046",0.008693259
19-Apr-2024,"4,967.2349",-43.8879,-0.8758%,"4,967.2349","4,967.2349","4,967.2349",-0.008796675
18-Apr-2024,"5,011.1228",-11.0852,-0.2207%,"5,011.1228","5,011.1228","5,011.1228",-0.002209676
17-Apr-2024,"5,022.2080",-29.2059,-0.5782%,"5,022.2080","5,022.2080","5,022.2080",-0.005798507
16-Apr-2024,"5,051.4139",-10.4016,-0.2055%,"5,051.4139","5,051.4139","5,051.4139",-0.002057029
15-Apr-2024,"5,061.8155",-61.5913,-1.2022%,"5,061.8155","5,061.8155","5,061.8155",-0.012094395
12-Apr-2024,"5,123.4068",-75.6500,-1.4551%,"5,123.4068","5,123.4068","5,123.4068",-0.014657616
11-Apr-2024,"5,199.0568",+38.4170,+0.7444%,"5,199.0568","5,199.0568","5,199.0568",0.00741666
10-Apr-2024,"5,160.6398",-49.2710,-0.9457%,"5,160.6398","5,160.6398","5,160.6398",-0.009502171
09-Apr-2024,"5,209.9108",+7.5189,+0.1445%,"5,209.9108","5,209.9108","5,209.9108",0.001444234
08-Apr-2024,"5,202.3919",-1.9432,-0.0373%,"5,202.3919","5,202.3919","5,202.3919",-0.000373451
05-Apr-2024,"5,204.3351",+57.1261,+1.1098%,"5,204.3351","5,204.3351","5,204.3351",0.011037325
04-Apr-2024,"5,147.2090",-64.2771,-1.2334%,"5,147.2090","5,147.2090","5,147.2090",-0.012410429
03-Apr-2024,"5,211.4861",+5.6750,+0.1090%,"5,211.4861","5,211.4861","5,211.4861",0.001089534
02-Apr-2024,"5,205.8111",-37.9618,-0.7239%,"5,205.8111","5,205.8111","5,205.8111",-0.007265737
01-Apr-2024,"5,243.7729",-10.5815,-0.2014%,"5,243.7729","5,243.7729","5,243.7729",-0.002015884
28-Mar-2024,"5,254.3544",+5.8613,+0.1117%,"5,254.3544","5,254.3544","5,254.3544",0.001116136
27-Mar-2024,"5,248.4931",+44.9089,+0.8630%,"5,248.4931","5,248.4931","5,248.4931",0.008593349
26-Mar-2024,"5,203.5842",-14.6024,-0.2798%,"5,203.5842","5,203.5842","5,203.5842",-0.00280229
25-Mar-2024,"5,218.1866",-15.9935,-0.3056%,"5,218.1866","5,218.1866","5,218.1866",-0.003060266
22-Mar-2024,"5,234.1801",-7.3527,-0.1403%,"5,234.1801","5,234.1801","5,234.1801",-0.001403761
21-Mar-2024,"5,241.5328",+16.9096,+0.3237%,"5,241.5328","5,241.5328","5,241.5328",0.003231294
20-Mar-2024,"5,224.6232",+46.1139,+0.8905%,"5,224.6232","5,224.6232","5,224.6232",0.008865445
19-Mar-2024,"5,178.5093",+29.0918,+0.5650%,"5,178.5093","5,178.5093","5,178.5093",0.005633633
18-Mar-2024,"5,149.4175",+32.3293,+0.6318%,"5,149.4175","5,149.4175","5,149.4175",0.006298035
15-Mar-2024,"5,117.0882",-33.3917,-0.6483%,"5,117.0882","5,117.0882","5,117.0882",-0.006504328
14-Mar-2024,"5,150.4799",-14.8320,-0.2871%,"5,150.4799","5,150.4799","5,150.4799",-0.002875593
13-Mar-2024,"5,165.3119",-9.9557,-0.1924%,"5,165.3119","5,165.3119","5,165.3119",-0.00192556
12-Mar-2024,"5,175.2676",+57.3308,+1.1202%,"5,175.2676","5,175.2676","5,175.2676",0.011139659
11-Mar-2024,"5,117.9368",-5.7543,-0.1123%,"5,117.9368","5,117.9368","5,117.9368",-0.001123708
08-Mar-2024,"5,123.6911",-33.6682,-0.6528%,"5,123.6911","5,123.6911","5,123.6911",-0.006549588
07-Mar-2024,"5,157.3593",+52.6021,+1.0305%,"5,157.3593","5,157.3593","5,157.3593",0.010251796
06-Mar-2024,"5,104.7572",+26.1032,+0.5140%,"5,104.7572","5,104.7572","5,104.7572",0.005126623
05-Mar-2024,"5,078.6540",-52.2952,-1.0192%,"5,078.6540","5,078.6540","5,078.6540",-0.010244405
04-Mar-2024,"5,130.9492",-6.1346,-0.1194%,"5,130.9492","5,130.9492","5,130.9492",-0.001194893
01-Mar-2024,"5,137.0838",+40.8143,+0.8009%,"5,137.0838","5,137.0838","5,137.0838",0.007976763
29-Feb-2024,"5,096.2695",+26.5130,+0.5230%,"5,096.2695","5,096.2695","5,096.2695",0.005216013
28-Feb-2024,"5,069.7565",-8.4260,-0.1659%,"5,069.7565","5,069.7565","5,069.7565",-0.001660633
27-Feb-2024,"5,078.1825",+8.6520,+0.1707%,"5,078.1825","5,078.1825","5,078.1825",0.001705212
26-Feb-2024,"5,069.5305",-19.2694,-0.3787%,"5,069.5305","5,069.5305","5,069.5305",-0.003793817
23-Feb-2024,"5,088.7999",+1.7675,+0.0347%,"5,088.7999","5,088.7999","5,088.7999",0.000347392
22-Feb-2024,"5,087.0324",+105.2354,+2.1124%,"5,087.0324","5,087.0324","5,087.0324",0.020903966
21-Feb-2024,"4,981.7970",+6.2857,+0.1263%,"4,981.7970","4,981.7970","4,981.7970",0.00126253
20-Feb-2024,"4,975.5113",-30.0572,-0.6005%,"4,975.5113","4,975.5113","4,975.5113",-0.006022854
16-Feb-2024,"5,005.5685",-24.1662,-0.4805%,"5,005.5685","5,005.5685","5,005.5685",-0.004816246
15-Feb-2024,"5,029.7347",+29.1146,+0.5822%,"5,029.7347","5,029.7347","5,029.7347",0.005805314
14-Feb-2024,"5,000.6201",+47.4521,+0.9580%,"5,000.6201","5,000.6201","5,000.6201",0.009534553
13-Feb-2024,"4,953.1680",-68.6765,-1.3676%,"4,953.1680","4,953.1680","4,953.1680",-0.013769925
12-Feb-2024,"5,021.8445",-4.7641,-0.0948%,"5,021.8445","5,021.8445","5,021.8445",-0.000948226
09-Feb-2024,"5,026.6086",+28.7032,+0.5743%,"5,026.6086","5,026.6086","5,026.6086",0.005726617
08-Feb-2024,"4,997.9054",+2.8496,+0.0570%,"4,997.9054","4,997.9054","4,997.9054",0.000570321
07-Feb-2024,"4,995.0558",+40.8253,+0.8240%,"4,995.0558","4,995.0558","4,995.0558",0.008206725
06-Feb-2024,"4,954.2305",+11.4246,+0.2311%,"4,954.2305","4,954.2305","4,954.2305",0.002308692
05-Feb-2024,"4,942.8059",-15.8080,-0.3188%,"4,942.8059","4,942.8059","4,942.8059",-0.00319308
02-Feb-2024,"4,958.6139",+52.4199,+1.0684%,"4,958.6139","4,958.6139","4,958.6139",0.010627758
01-Feb-2024,"4,906.1940",+60.5468,+1.2495%,"4,906.1940","4,906.1940","4,906.1940",0.012417671
31-Jan-2024,"4,845.6472",-79.3267,-1.6107%,"4,845.6472","4,845.6472","4,845.6472",-0.016238158
30-Jan-2024,"4,924.9739",-2.9549,-0.0600%,"4,924.9739","4,924.9739","4,924.9739",-0.000599803
29-Jan-2024,"4,927.9288",+36.9583,+0.7556%,"4,927.9288","4,927.9288","4,927.9288",0.007528028
26-Jan-2024,"4,890.9705",-3.1851,-0.0651%,"4,890.9705","4,890.9705","4,890.9705",-0.000651008
25-Jan-2024,"4,894.1556",+25.6017,+0.5259%,"4,894.1556","4,894.1556","4,894.1556",0.005244806
24-Jan-2024,"4,868.5539",+3.9572,+0.0813%,"4,868.5539","4,868.5539","4,868.5539",0.000813139
23-Jan-2024,"4,864.5967",+14.1710,+0.2922%,"4,864.5967","4,864.5967","4,864.5967",0.00291734
22-Jan-2024,"4,850.4257",+10.6143,+0.2193%,"4,850.4257","4,850.4257","4,850.4257",0.002190721
19-Jan-2024,"4,839.8114",+58.8738,+1.2314%,"4,839.8114","4,839.8114","4,839.8114",0.012239075
18-Jan-2024,"4,780.9376",+41.7295,+0.8805%,"4,780.9376","4,780.9376","4,780.9376",0.008766624
17-Jan-2024,"4,739.2081",-26.7679,-0.5616%,"4,739.2081","4,739.2081","4,739.2081",-0.005632289
16-Jan-2024,"4,765.9760",-17.8551,-0.3732%,"4,765.9760","4,765.9760","4,765.9760",-0.003739368
12-Jan-2024,"4,783.8311",+3.5886,+0.0751%,"4,783.8311","4,783.8311","4,783.8311",0.000750433
11-Jan-2024,"4,780.2425",-3.2066,-0.0670%,"4,780.2425","4,780.2425","4,780.2425",-0.000670578
10-Jan-2024,"4,783.4491",+26.9526,+0.5666%,"4,783.4491","4,783.4491","4,783.4491",0.005650488
09-Jan-2024,"4,756.4965",-7.0408,-0.1478%,"4,756.4965","4,756.4965","4,756.4965",-0.001479155
08-Jan-2024,"4,763.5373",+66.2924,+1.4113%,"4,763.5373","4,763.5373","4,763.5373",0.014014377
05-Jan-2024,"4,697.2449",+8.5689,+0.1828%,"4,697.2449","4,697.2449","4,697.2449",0.001825906
04-Jan-2024,"4,688.6760",-16.1351,-0.3429%,"4,688.6760","4,688.6760","4,688.6760",-0.003435384
03-Jan-2024,"4,704.8111",-38.0184,-0.8016%,"4,704.8111","4,704.8111","4,704.8111",-0.008048275
02-Jan-2024,"4,742.8295",-26.9999,-0.5661%,"4,742.8295","4,742.8295","4,742.8295",-0.005676641
29-Dec-2023,"4,769.8294",-13.5180,-0.2826%,"4,769.8294","4,769.8294","4,769.8294",-0.002830055
28-Dec-2023,"4,783.3474",+1.7686,+0.0370%,"4,783.3474","4,783.3474","4,783.3474",0.000369809
27-Dec-2023,"4,781.5788",+6.8282,+0.1430%,"4,781.5788","4,781.5788","4,781.5788",0.001429043
26-Dec-2023,"4,774.7506",+20.1192,+0.4231%,"4,774.7506","4,774.7506","4,774.7506",0.004222568
22-Dec-2023,"4,754.6314",+7.8858,+0.1661%,"4,754.6314","4,754.6314","4,754.6314",0.001659928
21-Dec-2023,"4,746.7456",+48.3937,+1.0300%,"4,746.7456","4,746.7456","4,746.7456",0.010247459
20-Dec-2023,"4,698.3519",-70.0135,-1.4683%,"4,698.3519","4,698.3519","4,698.3519",-0.014791775
19-Dec-2023,"4,768.3654",+27.8094,+0.5866%,"4,768.3654","4,768.3654","4,768.3654",0.005849134
18-Dec-2023,"4,740.5560",+21.3654,+0.4527%,"4,740.5560","4,740.5560","4,740.5560",0.004517127
15-Dec-2023,"4,719.1906",-0.3613,-0.0077%,"4,719.1906","4,719.1906","4,719.1906",-7.65568E-05
14-Dec-2023,"4,719.5519",+12.4605,+0.2647%,"4,719.5519","4,719.5519","4,719.5519",0.002643679
13-Dec-2023,"4,707.0914",+63.3896,+1.3651%,"4,707.0914","4,707.0914","4,707.0914",0.01355833
12-Dec-2023,"4,643.7018",+21.2610,+0.4600%,"4,643.7018","4,643.7018","4,643.7018",0.004588973
11-Dec-2023,"4,622.4408",+18.0685,+0.3924%,"4,622.4408","4,622.4408","4,622.4408",0.003916525
08-Dec-2023,"4,604.3723",+18.7861,+0.4097%,"4,604.3723","4,604.3723","4,604.3723",0.004088403
07-Dec-2023,"4,585.5862",+36.2488,+0.7968%,"4,585.5862","4,585.5862","4,585.5862",0.007936353
06-Dec-2023,"4,549.3374",-17.8456,-0.3907%,"4,549.3374","4,549.3374","4,549.3374",-0.003915007
05-Dec-2023,"4,567.1830",-2.5986,-0.0569%,"4,567.1830","4,567.1830","4,567.1830",-0.00056881
04-Dec-2023,"4,569.7816",-24.8500,-0.5408%,"4,569.7816","4,569.7816","4,569.7816",-0.005423165
01-Dec-2023,"4,594.6316",+26.8330,+0.5874%,"4,594.6316","4,594.6316","4,594.6316",0.005857196
30-Nov-2023,"4,567.7986",+17.2163,+0.3783%,"4,567.7986","4,567.7986","4,567.7986",0.003776179
29-Nov-2023,"4,550.5823",-4.3083,-0.0946%,"4,550.5823","4,550.5823","4,550.5823",-0.00094631
28-Nov-2023,"4,554.8906",+4.4626,+0.0981%,"4,554.8906","4,554.8906","4,554.8906",0.000980218
27-Nov-2023,"4,550.4280",-8.9072,-0.1954%,"4,550.4280","4,550.4280","4,550.4280",-0.001955529
24-Nov-2023,"4,559.3352",+2.7160,+0.0596%,"4,559.3352","4,559.3352","4,559.3352",0.000595878
22-Nov-2023,"4,556.6192",+18.4275,+0.4061%,"4,556.6192","4,556.6192","4,556.6192",0.004052316
21-Nov-2023,"4,538.1917",-9.1858,-0.2020%,"4,538.1917","4,538.1917","4,538.1917",-0.002022064
20-Nov-2023,"4,547.3775",+33.3596,+0.7390%,"4,547.3775","4,547.3775","4,547.3775",0.007363049
17-Nov-2023,"4,514.0179",+5.7744,+0.1281%,"4,514.0179","4,514.0179","4,514.0179",0.001280034
16-Nov-2023,"4,508.2435",+5.3647,+0.1191%,"4,508.2435","4,508.2435","4,508.2435",0.001190684
15-Nov-2023,"4,502.8788",+7.1772,+0.1596%,"4,502.8788","4,502.8788","4,502.8788",0.001595185
14-Nov-2023,"4,495.7016",+84.1467,+1.9074%,"4,495.7016","4,495.7016","4,495.7016",0.018894528
13-Nov-2023,"4,411.5549",-3.6898,-0.0836%,"4,411.5549","4,411.5549","4,411.5549",-0.000836045
10-Nov-2023,"4,415.2447",+67.8954,+1.5618%,"4,415.2447","4,415.2447","4,415.2447",0.015496954
09-Nov-2023,"4,347.3493",-35.4345,-0.8085%,"4,347.3493","4,347.3493","4,347.3493",-0.00811779
08-Nov-2023,"4,382.7838",+4.4047,+0.1006%,"4,382.7838","4,382.7838","4,382.7838",0.001005506
07-Nov-2023,"4,378.3791",+12.4011,+0.2840%,"4,378.3791","4,378.3791","4,378.3791",0.002836368
06-Nov-2023,"4,365.9780",+7.6428,+0.1754%,"4,365.9780","4,365.9780","4,365.9780",0.00175207
03-Nov-2023,"4,358.3352",+40.5597,+0.9394%,"4,358.3352","4,358.3352","4,358.3352",0.009349811
02-Nov-2023,"4,317.7755",+79.9195,+1.8858%,"4,317.7755","4,317.7755","4,317.7755",0.018682858
01-Nov-2023,"4,237.8560",+44.0550,+1.0505%,"4,237.8560","4,237.8560","4,237.8560",0.010449998
31-Oct-2023,"4,193.8010",+26.9859,+0.6476%,"4,193.8010","4,193.8010","4,193.8010",0.006455504
30-Oct-2023,"4,166.8151",+49.4413,+1.2008%,"4,166.8151","4,166.8151","4,166.8151",0.011936446
27-Oct-2023,"4,117.3738",-19.8570,-0.4800%,"4,117.3738","4,117.3738","4,117.3738",-0.004811142
26-Oct-2023,"4,137.2308",-49.5344,-1.1831%,"4,137.2308","4,137.2308","4,137.2308",-0.011901732
